datetime,cpu,mem
Thu Oct 27 01:20:02 GMT 2022,-2.2,1477643
Thu Oct 27 01:20:03 GMT 2022,4.6,1409708
Thu Oct 27 01:20:05 GMT 2022,4.6,1510451
Thu Oct 27 01:20:06 GMT 2022,4.6,1489323
Thu Oct 27 01:20:07 GMT 2022,4.6,1490827
Thu Oct 27 01:20:09 GMT 2022,47,1480819
Thu Oct 27 01:20:10 GMT 2022,47,1481055
Thu Oct 27 01:20:12 GMT 2022,47,1478633
Thu Oct 27 01:20:13 GMT 2022,47,1480004
Thu Oct 27 01:20:14 GMT 2022,39,1459366
