datetime,cpu,mem
Thu Oct 27 01:39:41 GMT 2022,0,1389564
Thu Oct 27 01:39:42 GMT 2022,0,1320894
Thu Oct 27 01:39:44 GMT 2022,0,1449747
Thu Oct 27 01:39:45 GMT 2022,0,1405031
Thu Oct 27 01:39:47 GMT 2022,0,1406540
Thu Oct 27 01:39:48 GMT 2022,-19.7,1395832
Thu Oct 27 01:39:49 GMT 2022,-19.7,1395624
Thu Oct 27 01:39:51 GMT 2022,-19.7,1395799
Thu Oct 27 01:39:52 GMT 2022,-19.7,1412002
Thu Oct 27 01:39:54 GMT 2022,0,1411347
