datetime,cpu,mem
Wed Oct 26 23:30:08 GMT 2022,43,1422561
Wed Oct 26 23:30:09 GMT 2022,4.7,1421548
Wed Oct 26 23:30:10 GMT 2022,4.7,1430784
Wed Oct 26 23:30:12 GMT 2022,4.7,1410685
Wed Oct 26 23:30:13 GMT 2022,4.7,1412237
Wed Oct 26 23:30:15 GMT 2022,40,1403801
Wed Oct 26 23:30:16 GMT 2022,40,1403849
