datetime,cpu,mem
Thu Oct 27 01:31:07 GMT 2022,6.5,1376607
Thu Oct 27 01:31:08 GMT 2022,4,1312112
Thu Oct 27 01:31:10 GMT 2022,4,1383299
Thu Oct 27 01:31:11 GMT 2022,4,1383515
Thu Oct 27 01:31:12 GMT 2022,4,1385116
Thu Oct 27 01:31:14 GMT 2022,43,1374975
Thu Oct 27 01:31:15 GMT 2022,43,1381252
